TypeInput	RA	DE	Plx	e_Plx	RV	e_RV	RVdist	pmRA	e_pmRA	pmDE	e_pmDE	Source
1	05 28 36.519	42 58 37.795	0.32401229	0.0573	0	0	0	1.675	0.069	-6.095	0.053	195471589503938688
1	05 25 14.307	43 26 07.358	0.36427384	0.0541	0	0	0	1.205	0.071	-3.159	0.056	207728640190774400
1	05 25 26.346	43 46 55.833	0.33958853	0.0618	0	0	0	0.553	0.075	-0.454	0.056	207751111459338240
1	05 22 35.991	42 23 38.153	0.37069430	0.0571	0	0	0	1.450	0.068	-2.862	0.054	195232003347318528
1	05 22 18.286	42 36 58.083	0.31015016	0.0538	0	0	0	2.186	0.066	-1.158	0.051	195285668961709952
1	05 21 37.472	42 55 28.283	0.31093241	0.0557	0	0	0	1.005	0.071	-2.174	0.056	207316770007435776
1	05 29 36.979	42 26 34.887	0.39380855	0.0652	0	0	0	2.285	0.074	-0.493	0.057	195385557017750656
1	05 28 08.570	43 05 37.613	0.35103145	0.0574	0	0	0	1.326	0.073	-3.790	0.056	195641193470475264
1	05 26 01.351	42 29 53.403	0.34357917	0.0626	0	0	0	-0.197	0.079	-3.598	0.062	195432836017385984
1	05 22 04.743	42 24 58.801	0.34886816	0.0622	0	0	0	0.068	0.068	-2.141	0.048	195234541670333056
1	05 28 30.024	42 57 00.805	0.37307832	0.0575	0	0	0	-0.448	0.067	-2.085	0.051	195471284564421760
1	05 30 39.273	42 47 59.446	0.31479719	0.0577	0	0	0	1.783	0.066	-3.259	0.050	195408784200667136
1	05 31 01.849	42 40 58.032	0.31285696	0.0665	0	0	0	0.462	0.064	-3.613	0.052	195394834146912000
1	05 28 26.378	42 13 21.675	0.36208442	0.0624	0	0	0	1.630	0.078	-1.836	0.052	195355973283220992
1	05 27 45.721	43 10 43.618	0.30731463	0.0550	0	0	0	2.442	0.071	-2.133	0.051	195654147091835648
1	05 27 34.534	43 43 57.882	0.33680856	0.0641	0	0	0	1.122	0.084	-1.542	0.060	195730185192219776
1	05 23 48.669	43 25 48.434	0.38534681	0.0610	0	0	0	3.555	0.069	-5.082	0.053	207367931657470720
1	05 26 23.278	42 06 12.843	0.38910506	0.0678	0	0	0	-1.243	0.073	-1.254	0.059	195361741423005568
1	05 21 28.131	43 06 13.306	0.30017442	0.0558	0	0	0	0.183	0.069	-2.601	0.050	207333533261600768
1	05 27 20.575	43 43 31.654	0.33823597	0.0623	0	0	0	0.361	0.076	-2.067	0.054	195730043457233792
1	05 27 31.025	43 12 18.364	0.36134466	0.0525	0	0	0	0.551	0.064	1.550	0.048	195655139226111872
1	05 25 13.867	43 08 46.908	0.34416715	0.0537	0	0	0	1.828	0.063	-2.070	0.049	195325629334998144
1	05 27 25.445	43 16 42.324	0.35787807	0.0543	0	0	0	-1.482	0.066	-0.865	0.047	195659266689444480
1	05 27 49.461	43 14 19.712	0.32087031	0.0574	0	0	0	-0.985	0.068	-0.978	0.049	195655624560572032
1	05 30 06.654	43 39 22.922	0.38440599	0.0549	0	0	0	-0.067	0.068	-2.702	0.052	195693626431015808
1	05 31 11.009	42 28 30.554	0.37099819	0.0596	0	0	0	0.027	0.064	-3.232	0.048	194638301426817408
1	05 30 23.254	43 29 08.875	0.39628820	0.0628	0	0	0	-0.483	0.069	-2.892	0.053	195676927598199808
1	05 22 42.757	43 20 47.287	0.37230180	0.0605	0	0	0	0.391	0.070	-4.900	0.056	207361025350183168
1	05 24 05.588	42 05 03.228	0.31966635	0.0629	0	0	0	1.061	0.075	-3.695	0.052	195034709728552064
1	05 24 44.309	42 09 07.369	0.30678291	0.0551	0	0	0	1.068	0.066	-2.218	0.047	195040271709723520
1	05 26 58.719	43 38 46.261	0.33139354	0.0564	0	0	0	1.353	0.077	-2.091	0.052	195728020528761984
1	05 26 09.735	43 03 25.137	0.38365520	0.0555	0	0	0	3.030	0.068	-1.696	0.050	195649645965824768
1	05 25 48.340	42 03 52.345	0.30851044	0.0602	0	0	0	1.119	0.068	-4.006	0.055	194987185911860864
1	05 29 28.204	42 33 27.592	0.35590989	0.0658	0	0	0	1.086	0.087	-2.261	0.065	195398918658305024
1	05 27 51.828	43 15 06.260	0.38596454	0.0537	0	0	0	0.493	0.065	-1.127	0.047	195655624560567168
1	05 24 47.231	43 07 57.514	0.32312831	0.0618	0	0	0	1.913	0.070	-2.024	0.057	195337071127859328
1	05 27 51.886	42 55 10.405	0.39780570	0.0601	0	0	0	1.403	0.072	-0.267	0.056	195448504057909248
1	05 26 02.423	43 36 22.999	0.35838349	0.0529	0	0	0	1.893	0.072	-2.332	0.053	207732003149215744
1	05 21 27.165	42 36 07.727	0.35562273	0.0649	0	0	0	0.032	0.084	-2.548	0.058	195287906641740928
1	05 24 23.038	42 27 44.864	0.39962921	0.0527	0	0	0	1.066	0.068	-1.437	0.049	195242105110339200
1	05 21 32.982	42 33 50.273	0.35460272	0.0637	0	0	0	1.529	0.074	-1.268	0.054	195286802832883456
1	05 25 44.519	42 23 19.245	0.37415888	0.0535	0	0	0	0.580	0.068	-0.974	0.051	195044502254297856
1	05 26 02.442	43 14 58.424	0.36891964	0.0598	0	0	0	1.652	0.072	-1.706	0.053	195702353801514112
1	05 21 31.452	42 45 46.449	0.30911066	0.0562	0	0	0	1.793	0.072	-0.628	0.053	195304257580459392
1	05 31 02.455	42 24 30.088	0.36942863	0.0592	0	0	0	0.462	0.065	-1.806	0.049	194634659294779776
1	05 26 01.059	42 19 36.469	0.36250357	0.0544	0	0	0	0.237	0.069	-4.497	0.052	195418439287036288
1	05 25 09.690	43 26 24.923	0.39549552	0.0615	0	0	0	0.450	0.085	-4.300	0.057	207728811989466752
1	05 23 14.258	42 47 46.425	0.31017316	0.0531	0	0	0	0.296	0.067	-2.089	0.048	195313500348147840
1	05 24 49.486	42 41 13.080	0.35742484	0.0594	0	0	0	1.752	0.084	-4.847	0.057	195253409463393920
1	05 24 17.217	43 43 20.464	0.32148352	0.0567	0	0	0	0.693	0.072	0.756	0.056	207422872878972416
1	05 28 17.108	42 32 43.873	0.39988413	0.0576	0	0	0	0.548	0.067	-0.939	0.049	195378547631179264
1	05 29 51.011	42 36 12.485	0.33293426	0.0595	0	0	0	1.160	0.066	-2.445	0.053	195399369632498176
1	05 30 14.363	43 38 50.486	0.34624370	0.0550	0	0	0	2.753	0.070	-2.012	0.053	195693385910003328
1	05 25 17.384	43 06 47.250	0.37460712	0.0567	0	0	0	1.082	0.070	0.616	0.053	195324637200765568
1	05 22 06.549	43 28 05.860	0.32988025	0.0561	0	0	0	-0.616	0.063	-2.336	0.050	207389750091451008
1	05 23 55.901	42 24 26.306	0.30878237	0.0518	0	0	0	-0.383	0.065	0.168	0.052	195241589714289664
1	05 23 46.892	43 36 19.037	0.39096299	0.0632	0	0	0	-0.772	0.079	-1.537	0.058	207373596715776384
1	05 29 31.830	42 45 57.612	0.39904755	0.0618	0	0	0	0.844	0.073	-1.362	0.059	195451557778110848
1	05 24 10.396	42 29 31.897	0.36652365	0.0559	0	0	0	1.199	0.075	-1.253	0.052	195245261908982400
1	05 25 02.301	43 01 51.262	0.34112087	0.0564	0	0	0	-0.407	0.061	-1.556	0.049	195320995068546560
1	05 22 50.927	42 12 32.065	0.35369103	0.0651	0	0	0	1.944	0.085	-0.999	0.065	195214789118412928
1	05 22 30.471	42 19 39.080	0.29400126	0.0557	0	0	0	0.615	0.066	-1.875	0.052	195219771280017024
1	05 26 37.618	42 14 17.439	0.35120404	0.0636	0	0	0	1.238	0.078	-2.509	0.059	195366624802258304
1	05 25 01.800	41 59 14.069	0.37998986	0.0601	0	0	0	0.150	0.073	-1.202	0.056	194987843045842944
1	05 28 11.592	42 56 12.576	0.37257953	0.0696	0	0	0	1.147	0.072	-1.491	0.057	195448778931796480
1	05 23 29.971	42 31 09.593	0.29282918	0.0523	0	0	0	0.543	0.063	-4.285	0.049	195256639279097088
1	05 29 41.110	42 28 34.228	0.33642818	0.0620	0	0	0	2.003	0.082	-2.442	0.060	195385660096949760
1	05 30 36.706	42 35 01.881	0.37043425	0.0630	0	0	0	-0.758	0.066	-2.936	0.049	195389748905708032
1	05 22 13.811	43 04 31.989	0.33778518	0.0644	0	0	0	-1.616	0.077	-6.747	0.065	207322267565466752
1	05 28 16.901	42 36 22.871	0.35216426	0.0592	0	0	0	-0.856	0.068	-3.117	0.050	195425822333631360
1	05 28 37.115	42 45 50.700	0.36558705	0.0708	0	0	0	1.331	0.088	-2.608	0.057	195453898537312640
1	05 26 54.177	43 13 43.312	0.30429229	0.0547	0	0	0	1.122	0.064	-1.710	0.047	195657376906829568
1	05 26 14.977	42 03 51.972	0.31260787	0.0542	0	0	0	0.048	0.062	-1.865	0.048	195361539561075968
1	05 25 31.418	42 09 20.375	0.36569652	0.0598	0	0	0	-1.069	0.082	-1.341	0.062	195038175770061568
1	05 22 01.622	42 54 41.293	0.29805637	0.0554	0	0	0	0.522	0.073	-1.069	0.055	195307659194709888
1	05 25 57.891	43 24 16.166	0.31731649	0.0597	0	0	0	1.432	0.073	-4.521	0.056	195716643160756352
1	05 24 58.652	42 53 33.841	0.37331583	0.0603	0	0	0	1.043	0.065	-1.682	0.054	195272199941286016
1	05 23 16.835	42 24 47.413	0.37128791	0.0541	0	0	0	-0.341	0.067	-0.860	0.055	195243818799702656
1	05 24 40.179	42 34 50.134	0.36414673	0.0542	0	0	0	-0.920	0.072	-0.757	0.051	195251897635736704
1	05 26 03.933	43 03 36.712	0.36292701	0.0560	0	0	0	1.467	0.069	-1.722	0.054	195648920116207360
1	05 30 39.533	42 38 25.682	0.37510288	0.0603	0	0	0	1.964	0.068	1.183	0.050	195393013080825984
1	05 26 48.842	42 18 33.312	0.36068559	0.0624	0	0	0	1.639	0.077	-1.957	0.055	195369133063111680
1	05 27 42.005	43 01 23.827	0.33481567	0.0555	0	0	0	1.957	0.069	-3.768	0.053	195637585697972864
1	05 25 41.014	43 15 49.040	0.37124184	0.0604	0	0	0	-0.336	0.075	-1.547	0.060	195701868473178368
1	05 28 25.979	42 54 47.375	0.30737021	0.0617	0	0	0	0.259	0.069	1.659	0.053	195468226547715456
1	05 28 51.479	42 47 02.933	0.35636037	0.0667	0	0	0	1.241	0.073	-2.015	0.056	195454207774932480
1	05 26 12.601	42 10 57.440	0.32478605	0.0584	0	0	0	1.958	0.074	-2.572	0.057	195366109406242560
1	05 26 12.797	42 11 01.264	0.38946701	0.0583	0	0	0	0.828	0.073	-1.179	0.055	195366109406241920
1	05 22 20.387	42 49 47.860	0.37516846	0.0576	0	0	0	1.701	0.077	-2.292	0.065	195303574681626496
1	05 23 12.774	43 16 48.075	0.32829751	0.0590	0	0	0	1.844	0.068	-0.018	0.051	207349235660806144
1	05 27 43.521	43 08 44.294	0.36086169	0.0541	0	0	0	-0.036	0.068	-2.021	0.049	195653837854198528
1	05 21 55.866	42 24 21.280	0.34692316	0.0578	0	0	0	0.043	0.069	-1.578	0.049	195234202367255424
1	05 29 35.314	43 37 57.504	0.32257394	0.0601	0	0	0	1.737	0.066	-3.089	0.056	195692664357838464
1	05 30 16.397	42 51 17.186	0.34414867	0.0575	0	0	0	-1.329	0.066	-5.397	0.049	195411532975896960
1	05 29 58.154	42 57 20.727	0.33971685	0.0602	0	0	0	3.421	0.078	-0.791	0.056	195462484175297792
1	05 26 03.517	43 26 20.632	0.30931309	0.0557	0	0	0	-0.009	0.070	-4.064	0.055	195719808551417600
1	05 22 10.758	43 20 25.335	0.32133331	0.0597	0	0	0	0.064	0.068	-1.999	0.049	207341092405113344
1	05 24 53.056	43 36 08.388	0.29656684	0.0579	0	0	0	0.507	0.069	-2.102	0.050	207370852235089792
1	05 29 21.138	42 52 25.203	0.36443249	0.0600	0	0	0	-1.349	0.075	-1.613	0.054	195456196343038848
1	05 25 36.293	42 23 39.704	0.35984037	0.0669	0	0	0	-0.109	0.080	-1.514	0.063	195056214628834304
1	05 24 30.416	42 34 43.497	0.36496741	0.0525	0	0	0	1.524	0.073	-1.319	0.055	195251760197022976
1	05 29 48.737	43 26 49.212	0.39404465	0.0603	0	0	0	8.380	0.071	-0.003	0.051	195675102234744960
1	05 28 07.078	43 14 10.252	0.34493390	0.0577	0	0	0	1.600	0.076	-0.980	0.057	195654692549573504
1	05 25 43.437	43 27 07.020	0.32238258	0.0542	0	0	0	1.972	0.067	-0.446	0.055	195719327517329664
1	05 22 17.539	42 39 02.841	0.34346588	0.0615	0	0	0	4.165	0.074	0.032	0.056	195288868713726208
1	05 27 27.554	42 45 45.738	0.37698576	0.0619	0	0	0	-1.636	0.069	-1.740	0.054	195442388024516224
1	05 25 24.860	43 36 40.581	0.37716050	0.0590	0	0	0	1.060	0.073	-0.904	0.054	207734580129598720
1	05 23 50.389	42 17 49.457	0.34417073	0.0600	0	0	0	-0.189	0.075	-1.572	0.054	195052538137584256
1	05 27 07.393	42 58 49.345	0.33272267	0.0596	0	0	0	2.856	0.079	-1.255	0.055	195638783990230144
1	05 23 50.739	42 05 03.775	0.31678510	0.0635	0	0	0	1.988	0.075	-1.532	0.056	195033502842274304
1	05 27 34.379	42 45 49.774	0.35019095	0.0643	0	0	0	0.616	0.075	-0.592	0.056	195442353664776064
1	05 26 42.440	42 01 22.582	0.34383568	0.0578	0	0	0	-0.257	0.066	-3.011	0.053	195348998256560256
1	05 27 51.977	43 15 59.188	0.33310649	0.0558	0	0	0	0.892	0.068	-3.811	0.051	195655693279572224
1	05 24 44.427	43 17 40.977	0.35210139	0.0565	0	0	0	-0.820	0.072	0.546	0.054	195342676063390464
1	05 24 38.567	43 16 46.733	0.39451117	0.0573	0	0	0	0.854	0.078	-4.249	0.057	195342568686143488
1	05 29 23.817	43 07 39.716	0.35627076	0.0606	0	0	0	1.849	0.070	-0.594	0.051	195475025477950464
1	05 25 09.536	43 54 00.634	0.38687960	0.0626	0	0	0	0.232	0.077	-2.104	0.063	207799421251458560
1	05 24 17.097	43 23 30.454	0.36127929	0.0631	0	0	0	0.500	0.086	0.232	0.063	207355390353522944
1	05 26 07.223	43 29 55.799	0.35372579	0.0584	0	0	0	1.262	0.071	0.441	0.053	195720942422757376
1	05 28 03.424	42 49 18.963	0.38066416	0.0762	0	0	0	3.503	0.098	-3.579	0.068	195443934212715520
1	05 28 50.476	42 45 00.469	0.37692071	0.0663	0	0	0	0.490	0.080	-2.295	0.059	195451179820956928
1	05 22 37.929	43 33 36.569	0.28842921	0.0581	0	0	0	1.046	0.075	0.114	0.053	207413831969351808
1	05 31 12.207	43 13 13.090	0.37203533	0.0628	0	0	0	1.701	0.072	-1.449	0.055	195560615587053056
1	05 22 09.210	42 37 38.852	0.36344648	0.0649	0	0	0	1.665	0.076	-2.613	0.056	195288726978462976
1	05 22 17.840	42 33 32.329	0.35248408	0.0608	0	0	0	1.787	0.076	-2.761	0.055	195284573746483456
1	05 21 15.597	43 09 42.557	0.34483069	0.0633	0	0	0	-0.921	0.081	-0.764	0.057	207337312832920320
1	05 28 42.700	42 12 22.285	0.34515864	0.0661	0	0	0	0.372	0.079	-1.651	0.062	195355316148448640
1	05 29 02.965	43 02 56.823	0.39733734	0.0596	0	0	0	-0.197	0.065	-5.718	0.050	195473655386342912
1	05 27 40.354	42 36 32.813	0.37447472	0.0668	0	0	0	-0.264	0.078	-2.297	0.058	195428055716649856
1	05 21 37.687	43 09 09.636	0.38747693	0.0627	0	0	0	0.178	0.083	-0.687	0.057	207334495334359296
1	05 25 36.949	42 53 09.478	0.34785442	0.0580	0	0	0	1.974	0.065	-1.870	0.051	195643903594281344
1	05 24 34.493	42 23 04.794	0.37348549	0.0564	0	0	0	1.020	0.065	-2.210	0.048	195058898984239872
1	05 29 54.252	42 41 53.037	0.35911144	0.0634	0	0	0	0.351	0.084	-4.827	0.061	195400774084611840
1	05 28 37.423	43 35 32.825	0.38444178	0.0655	0	0	0	-1.244	0.073	-1.211	0.056	195732826595669120
1	05 25 27.284	42 34 56.965	0.38510936	0.0711	0	0	0	1.379	0.085	-1.719	0.058	195249629895230208
1	05 30 04.498	43 10 19.797	0.38823794	0.0706	0	0	0	-0.408	0.072	-1.900	0.053	195480523036130048
1	05 25 11.363	42 20 23.642	0.30292457	0.0555	0	0	0	0.946	0.068	-2.459	0.052	195055840967503232
1	05 30 48.814	42 52 29.228	0.34901763	0.0584	0	0	0	-0.194	0.074	-2.129	0.052	195412220174460416
1	05 31 42.581	43 12 48.520	0.38718750	0.0629	0	0	0	1.430	0.072	-0.668	0.055	195559898330002944
1	05 23 13.942	43 37 50.023	0.31557818	0.0589	0	0	0	-0.010	0.076	-0.485	0.056	207415794772976768
1	05 28 24.250	43 45 52.772	0.34392622	0.0610	0	0	0	0.765	0.070	-2.140	0.054	195750319998845184
1	05 23 24.921	43 24 12.001	0.39082821	0.0585	0	0	0	0.097	0.066	-2.251	0.051	207362120562860160
1	05 24 22.225	42 03 54.061	0.35669404	0.0603	0	0	0	-0.281	0.070	-0.716	0.050	195031170675491712
1	05 30 20.197	42 45 42.155	0.35016601	0.0564	0	0	0	1.560	0.067	-2.296	0.050	195407203652744320
1	05 23 26.443	42 50 14.483	0.33900580	0.0593	0	0	0	4.591	0.074	0.422	0.053	195315119556328192
1	05 28 50.198	42 57 51.577	0.33754451	0.0612	0	0	0	-0.052	0.067	-1.007	0.053	195468806365113984
1	05 30 49.732	42 23 42.230	0.33909553	0.0664	0	0	0	0.988	0.075	-3.110	0.054	194633250545512832
1	05 21 42.587	42 47 18.729	0.29964520	0.0543	0	0	0	0.431	0.068	-2.661	0.052	195304669904513280
1	05 25 52.111	43 16 47.155	0.35140275	0.0591	0	0	0	0.132	0.074	-1.848	0.058	195701941487550720
1	05 27 38.863	42 10 53.059	0.34060186	0.0615	0	0	0	0.236	0.077	-2.117	0.059	195357313313104128
1	05 25 55.664	43 18 40.232	0.38899268	0.0601	0	0	0	-0.410	0.076	-0.912	0.055	195713791302420736
1	05 26 42.731	42 01 22.273	0.34612635	0.0595	0	0	0	0.864	0.067	-2.181	0.053	195348998256560000
1	05 22 57.410	42 10 53.190	0.37049915	0.0658	0	0	0	0.646	0.085	1.458	0.064	195214479880768256
1	05 25 37.319	42 49 03.772	0.39371403	0.0627	0	0	0	1.072	0.072	-4.303	0.054	195642705299114496
1	05 27 30.157	42 35 37.539	0.33578185	0.0631	0	0	0	0.217	0.074	-1.705	0.060	195427643399739264
1	05 23 19.554	43 11 37.884	0.39109742	0.0618	0	0	0	1.171	0.073	-3.544	0.059	207344944993087744
1	05 23 16.352	43 35 32.027	0.39409424	0.0626	0	0	0	-0.936	0.078	-0.995	0.059	207414897121283456
1	05 29 33.570	43 24 13.822	0.33593172	0.0628	0	0	0	-1.737	0.077	-3.647	0.057	195674934733428224
1	05 25 51.901	42 05 34.039	0.37860322	0.0599	0	0	0	-1.824	0.073	-2.063	0.056	194990179504466048
1	05 21 20.323	42 59 04.448	0.33064653	0.0564	0	0	0	-0.018	0.071	-0.646	0.051	207319995526876288
1	05 31 27.602	42 42 02.279	0.39177734	0.0683	0	0	0	0.683	0.071	-1.682	0.053	195485745716224640
1	05 28 08.407	43 42 29.302	0.34733588	0.0656	0	0	0	1.946	0.071	-0.911	0.054	195749559788574208
1	05 23 01.790	42 47 47.234	0.31407685	0.0582	0	0	0	-0.232	0.074	-2.081	0.053	195313367206993664
1	05 25 13.099	42 33 31.528	0.34349201	0.0587	0	0	0	0.572	0.078	-2.487	0.059	195249286295601792
1	05 24 18.691	42 19 09.229	0.37693250	0.0736	0	0	0	0.628	0.077	-2.742	0.058	195052022741531136
1	05 23 26.740	42 50 47.122	0.38401367	0.0634	0	0	0	0.194	0.080	-0.510	0.056	195315325712941568
1	05 29 55.039	42 39 15.650	0.35317548	0.0587	0	0	0	0.032	0.071	-1.622	0.056	195400430487099520
1	05 25 43.322	43 33 14.098	0.38309012	0.0551	0	0	0	1.764	0.070	-2.986	0.054	207730358177670144
1	05 24 40.489	43 31 48.647	0.37566012	0.0620	0	0	0	-0.840	0.076	-2.099	0.054	207358448369578880
1	05 28 12.768	42 33 38.202	0.38942635	0.0596	0	0	0	2.111	0.069	-3.556	0.051	195425173796143232
1	05 25 16.507	43 14 15.612	0.32967010	0.0596	0	0	0	1.749	0.084	-2.397	0.061	195338033200647680
1	05 28 19.154	43 05 25.257	0.34915832	0.0580	0	0	0	0.823	0.072	0.645	0.056	195661465716105728
1	05 25 29.533	42 26 56.670	0.34643564	0.0548	0	0	0	-1.071	0.069	-1.725	0.052	195057485939195520
1	05 24 26.913	42 41 36.618	0.37786239	0.0556	0	0	0	0.559	0.072	-1.013	0.054	195265710249769856
1	05 25 11.941	42 34 50.853	0.30367192	0.0588	0	0	0	0.825	0.075	-1.908	0.059	195249561173504384
1	05 25 30.180	43 11 18.944	0.38883216	0.0623	0	0	0	1.350	0.074	-1.481	0.056	195701112558887808
1	05 29 44.521	42 59 06.966	0.39771840	0.0625	0	0	0	-0.505	0.075	1.478	0.053	195457884266785536
1	05 22 37.542	43 02 33.686	0.38975719	0.0600	0	0	0	2.502	0.081	-3.181	0.057	207341612098488192
1	05 22 54.616	42 16 45.977	0.32711927	0.0637	0	0	0	1.476	0.080	-4.030	0.070	195215918691773056
1	05 26 24.567	42 58 42.243	0.38440744	0.0602	0	0	0	1.480	0.075	-2.044	0.054	195645385358642176
1	05 29 12.607	43 34 23.300	0.34746540	0.0626	0	0	0	0.760	0.073	-1.280	0.060	195686509668279296
1	05 30 14.675	43 02 04.494	0.32474251	0.0572	0	0	0	1.462	0.076	-2.971	0.051	195464064723362432
1	05 21 58.921	43 04 55.061	0.32539779	0.0657	0	0	0	1.737	0.079	-1.881	0.060	207322198847839872
1	05 30 58.697	42 35 39.884	0.37204534	0.0585	0	0	0	-0.653	0.063	-1.056	0.050	195390294364071296
1	05 22 51.170	42 51 16.435	0.34340337	0.0589	0	0	0	0.411	0.076	-1.831	0.054	195326149029642752
1	05 26 46.838	43 09 59.220	0.31670476	0.0595	0	0	0	0.775	0.075	-0.102	0.053	195656998949742976
1	05 26 21.447	43 02 54.601	0.39629043	0.0620	0	0	0	1.939	0.075	-0.169	0.059	195649435512270720
1	05 24 39.234	43 02 56.765	0.38049156	0.0633	0	0	0	3.335	0.072	1.408	0.057	195322708757101440
1	05 21 32.368	42 37 54.409	0.37824277	0.0667	0	0	0	0.904	0.086	-2.587	0.061	195299687735006208
1	05 30 49.551	42 46 46.457	0.33996926	0.0594	0	0	0	-0.081	0.070	-1.080	0.052	195407886556797568
1	05 26 55.716	43 04 10.656	0.36702016	0.0598	0	0	0	2.260	0.078	-2.453	0.058	195651840690959104
1	05 22 11.879	42 56 41.661	0.27009838	0.0577	0	0	0	-0.304	0.077	-0.766	0.061	195307865353152768
1	05 26 29.697	43 32 17.176	0.34274957	0.0587	0	0	0	-0.002	0.079	-3.343	0.055	195720663248160640
1	05 26 47.087	43 30 21.899	0.32832538	0.0604	0	0	0	0.537	0.078	-1.005	0.054	195723171508956544
1	05 22 38.018	42 56 38.279	0.36378202	0.0576	0	0	0	-0.301	0.072	-2.145	0.055	195330718874808960
1	05 29 51.719	43 03 02.802	0.38493115	0.0702	0	0	0	0.122	0.078	-5.727	0.053	195475678320407424
1	05 22 22.066	42 53 21.596	0.31653684	0.0568	0	0	0	-0.306	0.073	-1.358	0.061	195306873216458496
1	05 23 48.839	43 45 34.208	0.39264925	0.0581	0	0	0	2.167	0.077	-3.835	0.057	207425621658059648
1	05 23 47.562	42 16 17.780	0.39049432	0.0674	0	0	0	-0.637	0.083	-0.026	0.057	195050858801782400
1	05 24 00.630	42 21 20.236	0.35582656	0.0550	0	0	0	0.348	0.071	-1.132	0.051	195240417185438720
1	05 22 59.275	42 38 29.779	0.39117540	0.0586	0	0	0	0.037	0.075	-7.828	0.053	195308483826174848
1	05 30 05.599	43 30 28.586	0.31128478	0.0591	0	0	0	1.444	0.069	-3.276	0.052	195687471740736512
1	05 27 51.097	43 05 33.703	0.31305210	0.0547	0	0	0	1.448	0.069	-2.003	0.053	195641021671792640
1	05 28 35.150	42 37 19.385	0.33591221	0.0605	0	0	0	1.704	0.075	-1.867	0.056	195449191253209856
1	05 25 23.774	43 51 28.920	0.37380366	0.0636	0	0	0	0.833	0.075	-1.005	0.062	207752584632656768
1	05 26 28.930	42 53 02.808	0.39163114	0.0592	0	0	0	1.297	0.071	-2.332	0.053	195632191219127936
1	05 22 55.641	42 13 39.618	0.39992498	0.0602	0	0	0	1.964	0.075	-8.083	0.058	195214823478147968
1	05 23 29.703	42 21 22.356	0.38195494	0.0616	0	0	0	-1.353	0.082	1.408	0.057	195240039228312064
1	05 26 29.739	43 22 03.802	0.36814222	0.0584	0	0	0	-0.739	0.068	0.011	0.053	195704140510719872
1	05 30 13.309	43 33 41.590	0.37092774	0.0678	0	0	0	-1.489	0.083	-1.399	0.063	195689224087558400
1	05 27 56.128	43 38 33.940	0.37032992	0.0706	0	0	0	0.229	0.081	-0.965	0.062	195748528996256384
1	05 25 54.681	43 31 13.464	0.36047228	0.0563	0	0	0	0.989	0.071	-0.559	0.054	195721144286521600
1	05 24 00.983	42 45 39.753	0.35278868	0.0592	0	0	0	-0.296	0.073	-1.520	0.054	195264125404073728
1	05 26 20.179	43 48 49.611	0.37060297	0.0661	0	0	0	0.116	0.081	-0.814	0.056	207754921092132992
1	05 21 15.515	43 05 25.345	0.36309099	0.0629	0	0	0	3.053	0.080	-1.138	0.063	207333949878372224
1	05 31 27.258	42 34 52.168	0.35956230	0.0595	0	0	0	1.143	0.067	0.052	0.050	194733477901627392
1	05 25 39.917	43 00 31.866	0.32346732	0.0589	0	0	0	0.670	0.067	-1.324	0.054	195648404720094720
1	05 25 40.613	42 31 25.451	0.34209678	0.0611	0	0	0	1.181	0.075	-1.303	0.055	195060921913079936
1	05 23 58.211	43 47 15.505	0.36947315	0.0591	0	0	0	-2.219	0.071	-3.835	0.060	207425656017777024
1	05 24 39.485	42 20 40.193	0.30250739	0.0576	0	0	0	2.340	0.068	-2.173	0.049	195057898256814208
1	05 25 39.985	42 15 06.800	0.39793675	0.0588	0	0	0	0.529	0.069	-1.918	0.057	195039898048901632
1	05 25 29.478	42 38 50.922	0.31873284	0.0602	0	0	0	2.378	0.079	-2.067	0.054	195250832483799040
1	05 26 37.417	42 14 38.440	0.34639796	0.0629	0	0	0	2.165	0.078	-1.612	0.061	195366689225438208
1	05 25 06.664	43 06 49.813	0.39239741	0.0606	0	0	0	-0.468	0.069	-2.561	0.056	195324774639729664
1	05 26 46.965	43 36 15.660	0.34172484	0.0627	0	0	0	1.088	0.080	-0.555	0.059	195727539492446464
1	05 25 46.765	43 11 16.236	0.36980442	0.0617	0	0	0	0.167	0.078	-1.956	0.061	195700532738322560
1	05 28 45.027	43 32 44.081	0.39142511	0.0657	0	0	0	0.418	0.087	-1.068	0.064	195733135833168384
1	05 25 59.369	43 02 05.736	0.33778643	0.0595	0	0	0	0.665	0.076	-1.471	0.058	195648134137349376
1	05 28 29.768	43 27 39.184	0.36892107	0.0623	0	0	0	0.335	0.073	-1.100	0.055	195684310651077376
1	05 30 57.099	42 53 02.120	0.35997475	0.0607	0	0	0	-0.737	0.074	-4.108	0.053	195412426332880512
1	05 25 40.270	42 58 53.292	0.39820392	0.0596	0	0	0	2.048	0.069	-1.284	0.055	195647580086356480
1	05 22 49.105	43 37 42.620	0.32303343	0.0588	0	0	0	0.607	0.074	-0.766	0.053	207418543552074496
1	05 26 55.731	43 50 59.107	0.35584839	0.0622	0	0	0	0.682	0.078	-3.512	0.055	207743513659033088
1	05 29 45.048	42 39 55.853	0.34400820	0.0633	0	0	0	3.202	0.077	3.339	0.058	195400567926092672
1	05 28 12.990	42 32 43.219	0.38476243	0.0606	0	0	0	3.273	0.075	-5.122	0.055	195378238393539328
